,Unnamed: 0,K,race,sex,LSAT,c_LSAT,UGPA,c_UGPA,ZFYA
16870,16870,0.6703200658307816,Asian,2,1.602192039498469,1.8021920394984687,0.6010960197492345,0.9010960197492344,0.9351600329153908
29845,29845,0.3310405567204822,Hispanic,1,1.7986243340322894,1.5986243340322894,1.0993121670161448,0.7993121670161447,1.6655202783602412
22649,22649,0.4347517262399891,Amerindian,2,1.5608510357439935,1.7608510357439937,0.6304255178719967,0.9304255178719968,1.1173758631199946
21105,21105,0.1350945565953097,Black,1,1.281056733957186,1.081056733957186,0.940528366978593,0.640528366978593,1.4675472782976549
16599,16599,0.7741346587074271,Other,2,1.7644807952244563,1.9644807952244565,0.6322403976122282,0.932240397612228,1.0870673293537134
29920,29920,0.5276099006976114,Black,1,1.516565940418567,1.3165659404185668,1.0582829702092835,0.7582829702092835,1.6638049503488055
434,434,0.0841068061149974,White,1,1.8504640836689985,1.6504640836689983,1.0252320418344991,0.7252320418344993,1.4420534030574983
7192,7192,0.5049328040894001,Puertorican,1,1.7029596824536402,1.50295968245364,0.95147984122682,0.6514798412268201,1.1524664020447002
16425,16425,0.6832766104223897,Black,2,1.4099659662534338,1.609965966253434,0.8049829831267169,1.104982983126717,1.3416383052111949
23122,23122,0.1794327721354821,Mexican,2,1.6076596632812892,1.807659663281289,1.0538298316406445,1.3538298316406443,0.6897163860677411
8388,8388,0.5950463449237612,Hispanic,2,1.7570278069542566,1.9570278069542568,0.8785139034771284,1.1785139034771284,1.3975231724618806
7159,7159,0.5809685866315925,Asian,2,1.5485811519789554,1.7485811519789556,0.5742905759894777,0.8742905759894777,0.8904842933157964
27912,27912,0.5758460579035705,Mexican,2,1.8455076347421424,2.045507634742142,1.172753817371071,1.472753817371071,0.8879230289517853
15019,15019,0.6883967049269083,Other,1,1.9130380229561448,1.713038022956145,0.9065190114780723,0.6065190114780725,1.4441983524634543
15935,15935,0.0313996298127411,Other,2,1.3188397778876446,1.5188397778876448,0.4094198889438224,0.7094198889438224,0.7156998149063705
5100,5100,0.4490785141348759,Other,1,1.7694471084809256,1.5694471084809254,0.8347235542404627,0.5347235542404628,1.324539257067438
7039,7039,0.6636247207672996,Asian,1,1.79817483246038,1.5981748324603795,0.8990874162301898,0.5990874162301899,1.3318123603836498
19138,19138,0.9121359019231834,Hispanic,1,2.14728154115391,1.9472815411539104,1.273640770576955,0.9736407705769552,1.956067950961592
24644,24644,0.3609947587924671,Hispanic,2,1.6165968552754804,1.8165968552754803,0.8082984276377403,1.10829842763774,1.2804973793962335
19401,19401,0.4999835316048351,Asian,1,1.6999901189629012,1.499990118962901,0.8499950594814505,0.5499950594814506,1.2499917658024176
20897,20897,0.105873255572521,Hispanic,2,1.4635239533435127,1.6635239533435129,0.7317619766717565,1.0317619766717565,1.1529366277862607
29438,29438,0.5819151551265778,Hispanic,1,1.9491490930759467,1.7491490930759468,1.174574546537973,0.8745745465379734,1.7909575775632889
19249,19249,0.6126612471519991,Black,2,1.3675967482911997,1.5675967482911994,0.7837983741455997,1.0837983741455997,1.3063306235759995
28145,28145,0.1292706279198787,White,1,1.8775623767519272,1.677562376751927,1.0387811883759637,0.7387811883759637,1.4646353139599393
2197,2197,0.86456360952267,Amerindian,1,2.018738165713602,1.818738165713602,1.059369082856801,0.759369082856801,1.732281804761335
7013,7013,0.1915213220501481,Puertorican,2,1.3149127932300888,1.514912793230089,0.5574563966150445,0.8574563966150444,0.5957606610250741
24727,24727,0.8510265963017415,Puertorican,1,1.9106159577810449,1.7106159577810447,1.0553079788905224,0.7553079788905225,1.3255132981508708
23644,23644,0.9884046921559464,Black,2,1.5930428152935676,1.7930428152935676,0.8965214076467839,1.196521407646784,1.4942023460779732
20969,20969,0.5043724931391522,Amerindian,2,1.6026234958834913,1.8026234958834917,0.6513117479417456,0.9513117479417456,1.1521862465695762
4824,4824,0.5445553246546755,Black,1,1.5267331947928051,1.3267331947928052,1.0633665973964028,0.7633665973964027,1.6722776623273377
25733,25733,0.5536950860673294,White,2,1.9322170516403971,2.132217051640397,0.8661085258201989,1.1661085258201989,1.2768475430336648
815,815,0.5188380571260721,Amerindian,2,1.6113028342756432,1.8113028342756436,0.6556514171378216,0.9556514171378216,1.159419028563036
9495,9495,0.46427236932434,Puertorican,1,1.678563421594604,1.478563421594604,0.939281710797302,0.639281710797302,1.13213618466217
13410,13410,0.121556629518269,Other,1,1.5729339777109617,1.3729339777109617,0.7364669888554807,0.4364669888554807,1.1607783147591346
896,896,0.2931477302610132,Black,1,1.375888638156608,1.175888638156608,0.987944319078304,0.687944319078304,1.5465738651305063
22625,22625,0.5046151100994621,Asian,1,1.7027690660596773,1.502769066059677,0.8513845330298386,0.5513845330298387,1.2523075550497311
25253,25253,0.6879920186356802,Hispanic,1,2.012795211181408,1.8127952111814083,1.2063976055907042,0.906397605590704,1.84399600931784
26640,26640,0.4991797565084659,Amerindian,1,1.7995078539050795,1.5995078539050795,0.9497539269525396,0.6497539269525399,1.549589878254233
3501,3501,0.8026403123529297,Hispanic,1,2.081584187411757,1.8815841874117576,1.240792093705879,0.940792093705879,1.9013201561764648
18457,18457,0.661349840083063,Amerindian,2,1.6968099040498377,1.8968099040498376,0.6984049520249189,0.9984049520249187,1.2306749200415317
7934,7934,0.2625086042665441,Asian,1,1.5575051625599263,1.3575051625599264,0.7787525812799632,0.4787525812799633,1.131254302133272
11403,11403,0.4211913798253908,Other,1,1.7527148278952347,1.5527148278952343,0.8263574139476172,0.5263574139476173,1.3105956899126956
10171,10171,0.1399189772269941,White,1,1.8839513863361963,1.6839513863361963,1.0419756931680983,0.7419756931680983,1.469959488613497
28991,28991,0.9619429670527364,Hispanic,2,1.9771657802316416,2.177165780231641,0.988582890115821,1.288582890115821,1.5809714835263682
17846,17846,0.4715363875782448,Hispanic,2,1.6829218325469468,1.882921832546947,0.8414609162734735,1.1414609162734737,1.3357681937891224
24684,24684,0.1951058056728275,Black,2,1.1170634834036963,1.3170634834036965,0.6585317417018482,0.9585317417018484,1.0975529028364135
6451,6451,0.99684928428144,Other,1,2.098109570568864,1.898109570568864,0.999054785284432,0.699054785284432,1.59842464214072
14118,14118,0.9859616844014174,Amerindian,2,1.8915770106408505,2.091577010640851,0.7957885053204252,1.0957885053204253,1.3929808422007088
12165,12165,0.6140311984486506,Puertorican,2,1.5684187190691905,1.7684187190691905,0.6842093595345953,0.9842093595345952,0.8070155992243253
24243,24243,0.2329920525459397,Asian,1,1.539795231527564,1.339795231527564,0.7698976157637819,0.469897615763782,1.1164960262729695
25240,25240,0.7069389729218748,White,1,2.2241633837531247,2.0241633837531245,1.2120816918765625,0.9120816918765624,1.7534694864609373
20098,20098,0.9472478767062624,Amerindian,1,2.068348726023758,1.8683487260237572,1.0841743630118788,0.7841743630118788,1.7736239383531314
3906,3906,0.5140954425512597,Hispanic,1,1.908457265530756,1.708457265530756,1.154228632765378,0.854228632765378,1.75704772127563
1800,1800,0.95650139829948,Amerindian,2,1.873900838979688,2.0739008389796885,0.786950419489844,1.086950419489844,1.37825069914974
24148,24148,0.1290533865094061,Puertorican,2,1.2774320319056436,1.4774320319056438,0.5387160159528219,0.8387160159528217,0.5645266932547031
11226,11226,0.7026271063236521,Hispanic,1,2.0215762637941914,1.8215762637941912,1.2107881318970957,0.9107881318970956,1.851313553161826
18945,18945,0.9854047834806314,Other,1,2.091242870088379,1.8912428700883788,0.9956214350441894,0.6956214350441895,1.5927023917403158
891,891,0.8556964681062857,Hispanic,2,1.9134178808637716,2.113417880863772,0.9567089404318858,1.256708940431886,1.527848234053143
15668,15668,0.6189223562347216,Puertorican,2,1.571353413740833,1.771353413740833,0.6856767068704165,0.9856767068704164,0.8094611781173608
10746,10746,0.8771549003711943,Black,2,1.5262929402227166,1.7262929402227165,0.8631464701113583,1.1631464701113583,1.4385774501855972
27184,27184,0.0737490488458415,Asian,2,1.2442494293075048,1.444249429307505,0.4221247146537525,0.7221247146537524,0.6368745244229208
25958,25958,0.854869024783276,Hispanic,2,1.9129214148699656,2.112921414869965,0.9564607074349828,1.2564607074349827,1.527434512391638
22190,22190,0.2476461170456555,Asian,2,1.3485876702273931,1.5485876702273935,0.4742938351136967,0.7742938351136966,0.7238230585228278
14801,14801,0.8092812643714332,Other,2,1.78556875862286,1.98556875862286,0.6427843793114301,0.94278437931143,1.1046406321857165
4620,4620,0.8572309373697911,Puertorican,1,1.9143385624218747,1.7143385624218743,1.0571692812109372,0.7571692812109373,1.3286154686848954
897,897,0.8963358185211198,Mexican,2,2.037801491112672,2.237801491112672,1.2689007455563357,1.568900745556336,1.04816790926056
21537,21537,0.039056178816439,Amerindian,1,1.5234337072898636,1.3234337072898634,0.8117168536449317,0.5117168536449317,1.3195280894082195
13405,13405,0.3448737836932097,Black,2,1.2069242702159255,1.4069242702159257,0.703462135107963,1.003462135107963,1.1724368918466048
11767,11767,0.052185057796761,Asian,2,1.2313110346780565,1.4313110346780566,0.4156555173390284,0.7156555173390283,0.6260925288983806
13242,13242,0.1482825378959159,Black,1,1.2889695227375495,1.0889695227375495,0.9444847613687748,0.6444847613687748,1.4741412689479578
15729,15729,0.2172334745924347,Asian,2,1.3303400847554607,1.530340084755461,0.4651700423777304,0.7651700423777303,0.7086167372962174
13006,13006,0.9805403040313542,Asian,2,1.7883241824188123,1.9883241824188125,0.6941620912094063,0.9941620912094062,1.0902701520156772
26155,26155,0.1925976832614592,Hispanic,2,1.5155586099568756,1.7155586099568756,0.7577793049784378,1.057779304978438,1.1962988416307296
23267,23267,0.1964059676490713,Hispanic,1,1.717843580589443,1.5178435805894428,1.0589217902947214,0.7589217902947215,1.5982029838245355
16571,16571,0.1827739026634963,Black,1,1.3096643415980975,1.1096643415980978,0.9548321707990488,0.6548321707990489,1.491386951331748
9197,9197,0.959916689642091,Other,1,2.0759500137852545,1.8759500137852545,0.9879750068926272,0.6879750068926274,1.5799583448210457
28813,28813,0.8252183564029418,Asian,2,1.695131013841765,1.8951310138417647,0.6475655069208825,0.9475655069208824,1.012609178201471
20863,20863,0.9593351682839186,Amerindian,1,2.075601100970351,1.875601100970351,1.0878005504851755,0.7878005504851756,1.7796675841419594
10148,10148,0.8579519454023363,Hispanic,2,1.9147711672414016,2.114771167241402,0.957385583620701,1.2573855836207009,1.5289759727011685
18503,18503,0.4054714728869787,Black,1,1.4432828837321874,1.2432828837321872,1.0216414418660935,0.7216414418660936,1.602735736443489
26766,26766,0.1675824833240194,Black,2,1.1005494899944115,1.3005494899944117,0.6502747449972058,0.950274744997206,1.0837912416620097
7565,7565,0.8940995361061592,Hispanic,1,2.136459721663696,1.936459721663696,1.268229860831848,0.9682298608318478,1.94704976805308
20957,20957,0.9447301283260302,Amerindian,1,2.0668380769956185,1.866838076995618,1.083419038497809,0.783419038497809,1.772365064163015
3929,3929,0.120387578789089,Asian,1,1.4722325472734534,1.2722325472734533,0.7361162736367267,0.4361162736367268,1.0601937893945446
19360,19360,0.0581530279898501,Other,1,1.5348918167939103,1.33489181679391,0.717445908396955,0.417445908396955,1.1290765139949253
14850,14850,0.8355392792414255,White,2,2.1013235675448554,2.301323567544856,0.9506617837724276,1.2506617837724276,1.417769639620713
2874,2874,0.7803655030068817,White,2,2.068219301804129,2.268219301804129,0.9341096509020644,1.2341096509020644,1.3901827515034408
11555,11555,0.5648127810861823,Other,1,1.8388876686517093,1.638887668651709,0.8694438343258546,0.5694438343258548,1.3824063905430912
7023,7023,0.792662476751617,Amerindian,2,1.7755974860509702,1.9755974860509704,0.7377987430254851,1.0377987430254851,1.2963312383758083
13090,13090,0.1925760973468403,Hispanic,1,1.715545658408104,1.5155456584081044,1.057772829204052,0.7577728292040522,1.59628804867342
6120,6120,0.0520237550294468,Puertorican,1,1.431214253017668,1.231214253017668,0.815607126508834,0.5156071265088341,0.9260118775147236
14583,14583,0.4189408420801276,Black,1,1.4513645052480766,1.2513645052480764,1.0256822526240383,0.7256822526240383,1.6094704210400637
696,696,0.2886305532402557,Mexican,2,1.6731783319441536,1.8731783319441533,1.0865891659720766,1.3865891659720768,0.744315276620128
5082,5082,0.8374725196187746,Black,1,1.702483511771265,1.5024835117712647,1.1512417558856325,0.8512417558856323,1.8187362598093872
24772,24772,0.5156399740198452,Hispanic,1,1.9093839844119072,1.7093839844119072,1.1546919922059535,0.8546919922059537,1.7578199870099227
22193,22193,0.2635638891855174,Asian,1,1.5581383335113106,1.3581383335113104,0.7790691667556552,0.4790691667556552,1.1317819445927588
15621,15621,0.8425883794336675,Hispanic,1,2.105553027660201,1.9055530276602008,1.2527765138301,0.9527765138301004,1.9212941897168336
16039,16039,0.3905621024270317,Puertorican,1,1.634337261456219,1.4343372614562189,0.9171686307281096,0.6171686307281096,1.0952810512135158
12318,12318,0.0083048411233297,Black,2,1.0049829046739978,1.204982904673998,0.602491452336999,0.902491452336999,1.004152420561665
17273,17273,0.3624598486145605,Amerindian,1,1.7174759091687366,1.5174759091687364,0.908737954584368,0.6087379545843682,1.4812299243072804
28952,28952,0.4639972243669551,White,2,1.878398334620173,2.0783983346201733,0.8391991673100866,1.1391991673100863,1.2319986121834776
21072,21072,0.0421277369529952,Puertorican,2,1.225276642171797,1.4252766421717973,0.5126383210858986,0.8126383210858985,0.5210638684764977
22406,22406,0.6501723135725108,Amerindian,2,1.6901033881435064,1.8901033881435063,0.6950516940717533,0.9950516940717532,1.2250861567862554
23869,23869,0.2632436562732466,Other,1,1.657946193763948,1.457946193763948,0.7789730968819739,0.478973096881974,1.2316218281366234
28253,28253,0.1258012920000735,Mexican,2,1.575480775200044,1.775480775200044,1.037740387600022,1.337740387600022,0.6629006460000368
16438,16438,0.6826985047758368,Puertorican,1,1.8096191028655024,1.609619102865502,1.0048095514327509,0.704809551432751,1.2413492523879184
324,324,0.954865280663194,Amerindian,2,1.8729191683979165,2.0729191683979167,0.7864595841989582,1.0864595841989582,1.377432640331597
939,939,0.5765164755142536,Black,1,1.5459098853085522,1.345909885308552,1.0729549426542762,0.7729549426542761,1.6882582377571267
29607,29607,0.6120875690234753,Mexican,2,1.867252541414085,2.067252541414085,1.1836262707070424,1.483626270707043,0.9060437845117376
29318,29318,0.0206131588358646,Mexican,2,1.5123678953015187,1.712367895301519,1.0061839476507592,1.3061839476507593,0.6103065794179324
27020,27020,0.4207060703931986,Black,1,1.4524236422359191,1.2524236422359192,1.0262118211179596,0.7262118211179596,1.6103530351965991
5229,5229,0.597808013401514,Black,2,1.3586848080409084,1.5586848080409084,0.7793424040204542,1.0793424040204542,1.2989040067007571
17960,17960,0.2457050924846756,Mexican,1,1.847423055490805,1.6474230554908054,1.3737115277454026,1.0737115277454026,1.1228525462423378
25774,25774,0.8807650116081029,Black,1,1.7284590069648615,1.5284590069648616,1.164229503482431,0.8642295034824309,1.8403825058040515
9677,9677,0.0687509520886773,White,2,1.6412505712532062,1.8412505712532063,0.7206252856266033,1.0206252856266032,1.0343754760443389
22546,22546,0.940416792632526,White,1,2.364250075579516,2.1642500755795155,1.2821250377897575,0.982125037789758,1.870208396316263
10857,10857,0.134431082835734,Amerindian,2,1.3806586497014404,1.5806586497014403,0.5403293248507202,0.8403293248507202,0.967215541417867
15629,15629,0.1084983450704384,Asian,2,1.265099007042263,1.4650990070422631,0.4325495035211316,0.7325495035211316,0.6542491725352193
9633,9633,0.6648077585802445,Amerindian,1,1.8988846551481469,1.698884655148147,0.9994423275740734,0.6994423275740733,1.6324038792901223
17186,17186,0.4091893747197987,Asian,2,1.4455136248318792,1.6455136248318794,0.5227568124159396,0.8227568124159397,0.8045946873598995
5243,5243,0.9099301581597186,Amerindian,1,2.045958094895832,1.8459580948958312,1.0729790474479155,0.7729790474479156,1.7549650790798594
1569,1569,0.4517676787372291,Black,1,1.4710606072423371,1.2710606072423374,1.0355303036211687,0.7355303036211687,1.6258838393686146
24233,24233,0.1940299482396041,Mexican,1,1.8164179689437625,1.6164179689437623,1.3582089844718812,1.0582089844718812,1.097014974119802
27700,27700,0.4471534241935079,Mexican,2,1.7682920545161047,1.968292054516105,1.1341460272580524,1.4341460272580524,0.8235767120967541
9629,9629,0.3854704346997354,Mexican,1,1.9312822608198408,1.731282260819841,1.4156411304099206,1.1156411304099203,1.1927352173498678
15536,15536,0.2843439098197933,Puertorican,1,1.5706063458918762,1.370606345891876,0.885303172945938,0.585303172945938,1.042171954909897
4424,4424,0.3153637432661175,Amerindian,1,1.6892182459596707,1.4892182459596706,0.8946091229798352,0.5946091229798353,1.4576818716330588
5170,5170,0.4255056592718428,Mexican,2,1.7553033955631057,1.9553033955631056,1.1276516977815527,1.4276516977815528,0.8127528296359214
23343,23343,0.7801338491950921,White,2,2.068080309517055,2.268080309517055,0.9340401547585278,1.2340401547585276,1.390066924597546
17009,17009,0.7151647345384377,Hispanic,1,2.0290988407230626,1.8290988407230624,1.2145494203615312,0.9145494203615314,1.8575823672692189
28089,28089,0.6788073436383856,Mexican,1,2.107284406183031,1.9072844061830316,1.5036422030915155,1.2036422030915157,1.3394036718191928
3612,3612,0.3745482433795812,Other,2,1.5247289460277489,1.7247289460277488,0.5123644730138744,0.8123644730138744,0.8872741216897906
2216,2216,0.8293946648588469,Asian,2,1.697636798915308,1.897636798915308,0.6488183994576542,0.948818399457654,1.0146973324294235
22459,22459,0.9704766464417824,Amerindian,2,1.8822859878650693,2.082285987865069,0.7911429939325347,1.0911429939325346,1.3852383232208911
16330,16330,0.1869353450416764,Black,2,1.1121612070250058,1.3121612070250055,0.6560806035125029,0.9560806035125028,1.093467672520838
20485,20485,0.3180064193944003,Black,1,1.3908038516366403,1.1908038516366402,0.9954019258183202,0.6954019258183202,1.5590032096972002
13999,13999,0.7503889270907016,White,2,2.050233356254421,2.250233356254421,0.9251166781272104,1.2251166781272105,1.3751944635453508
2578,2578,0.3578140841135488,Other,2,1.5146884504681293,1.7146884504681297,0.5073442252340647,0.8073442252340646,0.8789070420567744
19384,19384,0.8686272654795317,Mexican,1,2.221176359287719,2.021176359287719,1.5605881796438594,1.2605881796438594,1.434313632739766
12391,12391,0.9407170796391084,Amerindian,1,2.064430247783465,1.864430247783465,1.0822151238917326,0.7822151238917325,1.7703585398195545
11387,11387,0.8175324159581207,Other,2,1.7905194495748724,1.9905194495748728,0.6452597247874362,0.945259724787436,1.1087662079790603
1203,1203,0.3236102191495412,Amerindian,2,1.4941661314897248,1.694166131489725,0.5970830657448625,0.8970830657448623,1.0618051095747707
5945,5945,0.3415703870315679,Puertorican,2,1.4049422322189409,1.6049422322189408,0.6024711161094705,0.9024711161094704,0.670785193515784
29253,29253,0.0391024353422433,Mexican,2,1.523461461205346,1.7234614612053458,1.0117307306026728,1.3117307306026729,0.6195512176711218
12284,12284,0.2918231875739673,White,2,1.77509391254438,1.9750939125443805,0.7875469562721903,1.0875469562721902,1.1459115937869837
28162,28162,0.2787827458731304,Black,1,1.3672696475238784,1.1672696475238782,0.9836348237619392,0.6836348237619392,1.5393913729365651
20110,20110,0.9329560421420784,Puertorican,2,1.759773625285247,1.9597736252852471,0.7798868126426235,1.0798868126426235,0.9664780210710392
11686,11686,0.058796016544637,Asian,1,1.4352776099267823,1.235277609926782,0.717638804963391,0.4176388049633912,1.0293980082723184
8584,8584,0.4635478392589218,Amerindian,1,1.7781287035553532,1.578128703555353,0.9390643517776764,0.6390643517776766,1.5317739196294609
22261,22261,0.5873861907588074,Amerindian,1,1.8524317144552849,1.6524317144552845,0.976215857227642,0.6762158572276422,1.5936930953794035
16325,16325,0.2345308719852742,Hispanic,2,1.5407185231911646,1.7407185231911646,0.7703592615955823,1.0703592615955824,1.2172654359926371
12357,12357,0.7736366450057608,White,2,2.0641819870034563,2.2641819870034565,0.9320909935017284,1.2320909935017283,1.3868183225028805
8370,8370,0.1563314383928385,Asian,2,1.2937988630357031,1.4937988630357033,0.4468994315178516,0.7468994315178515,0.6781657191964194
26381,26381,0.7566298423841977,Hispanic,1,2.0539779054305187,1.8539779054305188,1.226988952715259,0.9269889527152594,1.8783149211920989
7145,7145,0.7199595393694795,Mexican,2,1.931975723621688,2.131975723621688,1.2159878618108435,1.5159878618108438,0.95997976968474
16981,16981,0.3549178403647072,Mexican,1,1.912950704218824,1.7129507042188243,1.4064753521094122,1.106475352109412,1.1774589201823535
10880,10880,0.3745361524510411,Puertorican,2,1.4247216914706249,1.6247216914706248,0.6123608457353124,0.9123608457353124,0.6872680762255206
7470,7470,0.8179041768324394,White,2,2.0907425060994638,2.2907425060994635,0.945371253049732,1.2453712530497318,1.4089520884162197
3889,3889,0.4032106331838228,Mexican,2,1.7419263799102935,1.9419263799102933,1.1209631899551469,1.4209631899551467,0.8016053165919115
9975,9975,0.1862449382997747,Asian,2,1.3117469629798646,1.5117469629798648,0.4558734814899324,0.7558734814899324,0.6931224691498874
3808,3808,0.0503495269693532,Black,2,1.030209716181612,1.230209716181612,0.615104858090806,0.915104858090806,1.0251747634846766
21842,21842,0.4650020130266928,Asian,1,1.679001207816016,1.4790012078160155,0.8395006039080078,0.5395006039080079,1.2325010065133464
1481,1481,0.1202090553706084,Mexican,2,1.5721254332223649,1.772125433222365,1.0360627166111824,1.3360627166111825,0.6601045276853044
11947,11947,0.2724464411088316,Hispanic,2,1.563467864665299,1.763467864665299,0.7817339323326495,1.0817339323326496,1.236223220554416
22030,22030,0.0553006863283483,Puertorican,2,1.2331804117970089,1.433180411797009,0.5165902058985046,0.8165902058985045,0.5276503431641741
29782,29782,0.1243082992512724,Asian,1,1.4745849795507635,1.274584979550763,0.7372924897753816,0.4372924897753817,1.062154149625636
10375,10375,0.4935003640726166,White,2,1.8961002184435696,2.0961002184435698,0.8480501092217851,1.148050109221785,1.2467501820363085
2993,2993,0.3965536819899632,Black,2,1.237932209193978,1.437932209193978,0.718966104596989,1.018966104596989,1.1982768409949816
11401,11401,0.4525645034355826,Hispanic,1,1.8715387020613496,1.6715387020613497,1.1357693510306748,0.8357693510306748,1.7262822517177914
4726,4726,0.9150015377475272,Hispanic,2,1.9490009226485163,2.1490009226485163,0.9745004613242584,1.274500461324258,1.5575007688737637
7167,7167,0.4582533147650479,Black,1,1.4749519888590288,1.2749519888590286,1.0374759944295144,0.7374759944295144,1.6291266573825238
25358,25358,0.3278009686421096,Puertorican,1,1.5966805811852658,1.3966805811852656,0.8983402905926329,0.5983402905926329,1.0639004843210549
12739,12739,0.7480893657031265,Amerindian,2,1.7488536194218758,1.948853619421876,0.724426809710938,1.024426809710938,1.2740446828515632
26843,26843,0.0439990305583105,Amerindian,2,1.3263994183349863,1.5263994183349865,0.5131997091674931,0.8131997091674932,0.9219995152791554
21125,21125,0.8465195318772367,White,2,2.107911719126342,2.3079117191263423,0.9539558595631712,1.253955859563171,1.4232597659386184
23621,23621,0.7592694196633919,White,2,2.055561651798035,2.2555616517980352,0.9277808258990176,1.2277808258990175,1.379634709831696
21224,21224,0.2505617565679805,White,2,1.750337053940788,1.9503370539407885,0.7751685269703943,1.075168526970394,1.1252808782839905
8496,8496,0.994287985761059,Mexican,2,2.0965727914566354,2.296572791456636,1.2982863957283175,1.5982863957283175,1.0971439928805296
23719,23719,0.0976282396085244,Mexican,2,1.5585769437651145,1.7585769437651146,1.0292884718825572,1.3292884718825573,0.6488141198042623
24521,24521,0.3547509359462767,Amerindian,2,1.512850561567766,1.712850561567766,0.606425280783883,0.906425280783883,1.0773754679731384
920,920,0.8684679758979128,Amerindian,1,2.021080785538748,1.821080785538748,1.060540392769374,0.7605403927693739,1.7342339879489566
15301,15301,0.4788328158316816,Black,1,1.487299689499009,1.287299689499009,1.0436498447495044,0.7436498447495045,1.6394164079158406
10053,10053,0.40984767311835,Hispanic,2,1.64590860387101,1.84590860387101,0.8229543019355051,1.122954301935505,1.304923836559175
26269,26269,0.8108098964824715,Puertorican,2,1.6864859378894828,1.886485937889483,0.7432429689447415,1.0432429689447411,0.9054049482412356
19850,19850,0.3923559604815597,Other,2,1.5354135762889358,1.735413576288936,0.5177067881444679,0.817706788144468,0.8961779802407799
23956,23956,0.6102755488893377,Amerindian,2,1.6661653293336025,1.866165329333603,0.6830826646668013,0.9830826646668012,1.205137774444669
29788,29788,0.730328421726071,Puertorican,1,1.8381970530356424,1.6381970530356424,1.0190985265178214,0.7190985265178214,1.2651642108630354
27185,27185,0.5400139862592812,Puertorican,2,1.524008391755569,1.7240083917555689,0.6620041958777844,0.9620041958777844,0.7700069931296406
5522,5522,0.646407375228089,White,1,2.1878444251368534,1.9878444251368528,1.1939222125684268,0.8939222125684267,1.7232036876140444
12491,12491,0.2070848248877104,Black,2,1.1242508949326262,1.3242508949326264,0.6621254474663132,0.9621254474663132,1.103542412443855
5505,5505,0.1817635977611942,Black,2,1.1090581586567163,1.3090581586567165,0.6545290793283582,0.9545290793283584,1.0908817988805972
22354,22354,0.7396099986033267,Hispanic,2,1.843765999161996,2.0437659991619963,0.921882999580998,1.221882999580998,1.4698049993016635
12564,12564,0.3857323278998332,Black,1,1.4314393967399,1.2314393967399,1.01571969836995,0.71571969836995,1.5928661639499166
6439,6439,0.5295336150224574,White,1,2.1177201690134746,1.9177201690134744,1.1588600845067374,0.8588600845067373,1.6647668075112287
6256,6256,0.6195825928270868,Puertorican,1,1.771749555696252,1.571749555696252,0.985874777848126,0.685874777848126,1.2097912964135435
2245,2245,0.5214456890435895,Other,2,1.6128674134261536,1.8128674134261535,0.5564337067130769,0.8564337067130768,0.9607228445217948
2215,2215,0.3047510953861333,Asian,2,1.38285065723168,1.58285065723168,0.49142532861584,0.7914253286158399,0.7523755476930667
7881,7881,0.4572304196195443,Other,2,1.5743382517717266,1.7743382517717268,0.5371691258858633,0.8371691258858633,0.9286152098097722
20699,20699,0.6267150801038488,Asian,1,1.776029048062309,1.5760290480623091,0.8880145240311546,0.5880145240311547,1.3133575400519244
8554,8554,0.4056193902554423,Other,2,1.5433716341532655,1.7433716341532657,0.5216858170766328,0.8216858170766327,0.9028096951277212
13095,13095,0.9976503383754736,Black,2,1.598590203025284,1.798590203025284,0.899295101512642,1.199295101512642,1.4988251691877368
25375,25375,0.9857676058248134,Mexican,2,2.091460563494888,2.291460563494888,1.295730281747444,1.595730281747444,1.0928838029124068
7943,7943,0.1639202620469448,White,1,1.898352157228167,1.6983521572281668,1.0491760786140836,0.7491760786140835,1.4819601310234725
3743,3743,0.0556055216804606,Asian,1,1.4333633130082766,1.2333633130082764,0.7166816565041382,0.4166816565041382,1.0278027608402305
6716,6716,0.0893399022918668,Amerindian,2,1.3536039413751202,1.5536039413751204,0.5268019706875601,0.82680197068756,0.9446699511459334
2308,2308,0.1138383934766014,Asian,1,1.468303036085961,1.2683030360859608,0.7341515180429804,0.4341515180429804,1.0569191967383007
23920,23920,0.7329142991695052,Puertorican,2,1.639748579501703,1.8397485795017032,0.7198742897508517,1.0198742897508517,0.8664571495847526
23376,23376,0.0806112884662175,Mexican,2,1.5483667730797306,1.7483667730797303,1.0241833865398653,1.3241833865398651,0.6403056442331089
9490,9490,0.5013509936337459,Black,1,1.5008105961802474,1.3008105961802474,1.0504052980901235,0.7504052980901238,1.6506754968168729
12947,12947,0.2159256009389575,White,2,1.7295553605633742,1.9295553605633744,0.7647776802816874,1.0647776802816873,1.1079628004694788
10917,10917,0.4951715922466663,Puertorican,1,1.697102955348,1.4971029553479998,0.9485514776739998,0.6485514776739999,1.1475857961233331
10153,10153,0.0531206241990011,Amerindian,2,1.3318723745194003,1.5318723745194007,0.5159361872597004,0.8159361872597003,0.9265603120995004
16648,16648,0.1405791286630823,White,2,1.684347477197849,1.8843474771978488,0.7421737385989248,1.0421737385989247,1.070289564331541
22802,22802,0.5174141888168982,Other,2,1.610448513290139,1.8104485132901391,0.5552242566450695,0.8552242566450694,0.958707094408449
29997,29997,0.0194558628145465,Asian,1,1.411673517688728,1.211673517688728,0.7058367588443639,0.405836758844364,1.0097279314072731
